h3,pop,kab
868c9496fffffff,83.0,189
868c94977ffffff,43.0,189
868c94987ffffff,505.0,197
868c9498fffffff,644.0,197
868c94997ffffff,1186.0,197
868c9499fffffff,467.0,197
868c949a7ffffff,1057.0,197
868c949afffffff,372.0,197
868c949b7ffffff,614.0,197
868c94a07ffffff,2952.0,192
868c94a0fffffff,3102.0,192
868c94a17ffffff,784.0,192
868c94a2fffffff,7676.0,192
868c94a37ffffff,321.0,192
868c94a47ffffff,1680.0,192
868c94a4fffffff,3775.0,192
868c94a57ffffff,2475.0,192
868c94a5fffffff,1445.0,192
868c94a67ffffff,1079.0,192
868c94a6fffffff,1528.0,192
868c94a77ffffff,3965.0,192
868c94a87ffffff,693.0,192
868c94a97ffffff,125.0,192
868c94a9fffffff,121.0,192
868c94aa7ffffff,499.0,192
868c94aafffffff,67.0,192
868c94ab7ffffff,396.0,192
868c94ac7ffffff,2010.0,192
868c94acfffffff,8369.0,192
868c94ad7ffffff,397.0,192
868c94adfffffff,4683.0,192
868c94ae7ffffff,6278.0,192
868c94aefffffff,6680.0,192
868c94af7ffffff,115.0,192
868c94b0fffffff,12.0,192
868c94b27ffffff,71.0,192
868c94b2fffffff,44.0,192
868c94b37ffffff,30.0,192
868c94b47ffffff,48.0,192
868c94b4fffffff,1570.0,192
868c94b57ffffff,204.0,192
868c94b5fffffff,5074.0,192
868c94b67ffffff,61.0,192
868c94b6fffffff,29.0,192
868c94b77ffffff,18.0,192
868c94b87ffffff,123.0,192
868c94b8fffffff,494.0,192
868c94b97ffffff,1143.0,192
868c94b9fffffff,655.0,192
868c94ba7ffffff,10.0,192
868c94bb7ffffff,29.0,192
868c94c07ffffff,1828.0,197
868c94c0fffffff,528.0,197
868c94c17ffffff,1893.0,197
868c94c1fffffff,1875.0,197
868c94c27ffffff,3886.0,197
868c94c2fffffff,3715.0,197
868c94c37ffffff,1934.0,197
868c94c47ffffff,2165.0,197
868c94c4fffffff,10226.0,197
868c94c57ffffff,1332.0,197
868c94c5fffffff,650.0,197
868c94c67ffffff,709.0,197
868c94c6fffffff,858.0,197
868c94c77ffffff,1839.0,197
868c94c87ffffff,102.0,197
868c94c8fffffff,1223.0,197
868c94c97ffffff,2985.0,197
868c94c9fffffff,1118.0,197
868c94ca7ffffff,1879.0,197
868c94cafffffff,1146.0,197
868c94cb7ffffff,2932.0,197
868c94cc7ffffff,438.0,197
868c94ccfffffff,1029.0,197
868c94cd7ffffff,897.0,197
868c94cdfffffff,1014.0,197
868c94ce7ffffff,1371.0,197
868c94cefffffff,675.0,197
868c94cf7ffffff,709.0,197
868c94d07ffffff,1135.0,197
868c94d0fffffff,3272.0,197
868c94d17ffffff,2254.0,197
868c94d1fffffff,2809.0,197
868c94d27ffffff,721.0,197
868c94d2fffffff,2289.0,197
868c94d37ffffff,777.0,197
868c94d47ffffff,920.0,197
868c94d4fffffff,674.0,197
868c94d57ffffff,2189.0,197
868c94d5fffffff,4438.0,197
868c94d67ffffff,612.0,197
868c94d6fffffff,771.0,197
868c94d77ffffff,2652.0,197
868c94d87ffffff,1065.0,197
868c94d8fffffff,1354.0,197
868c94d97ffffff,1451.0,197
868c94d9fffffff,2039.0,197
868c94da7ffffff,479.0,197
868c94dafffffff,3859.0,197
868c94db7ffffff,1843.0,197
868c951b7ffffff,375.0,192
868c95407ffffff,1.0,195
868c9540fffffff,4.0,195
868c95417ffffff,1072.0,195
868c9541fffffff,1.0,195
868c95437ffffff,326.0,195
868c95487ffffff,9578.0,195
868c9548fffffff,4783.0,195
868c95497ffffff,647.0,195
868c9549fffffff,8339.0,195
868c954a7ffffff,8204.0,195
868c954afffffff,12.0,195
868c954b7ffffff,5761.0,195
868c954e7ffffff,16.0,195
868c95507ffffff,19350.0,192
868c9550fffffff,897.0,192
868c95517ffffff,22015.0,192
868c9551fffffff,7268.0,192
868c95527ffffff,14468.0,192
868c9552fffffff,5495.0,192
868c95537ffffff,36666.0,192
868c95567ffffff,28.0,192
868c95577ffffff,10.0,192
868c95587ffffff,4468.0,195
868c9558fffffff,5924.0,195
868c95597ffffff,15.0,195
868c9559fffffff,8224.0,195
868c955a7ffffff,11350.0,195
868c955afffffff,15651.0,195
868c955b7ffffff,216.0,195
868c9560fffffff,1.0,195
868c95897ffffff,985.0,192
868c958b7ffffff,85.0,192
868c95997ffffff,1041.0,192
868c9599fffffff,183.0,192
868c959b7ffffff,8.0,192
868c95c07ffffff,1115.0,192
868c95c0fffffff,1470.0,192
868c95c17ffffff,4090.0,192
868c95c1fffffff,7117.0,192
868c95c27ffffff,1388.0,192
868c95c2fffffff,2162.0,192
868c95c37ffffff,521.0,192
868c95c47ffffff,501.0,192
868c95c57ffffff,4595.0,192
868c95c5fffffff,213.0,192
868c95c67ffffff,2194.0,192
868c95c77ffffff,2609.0,192
868c95c87ffffff,2809.0,192
868c95c8fffffff,9092.0,192
868c95c97ffffff,38604.0,192
868c95c9fffffff,20286.0,192
868c95ca7ffffff,1380.0,192
868c95cafffffff,2418.0,192
868c95cb7ffffff,9172.0,192
868c95cc7ffffff,218.0,192
868c95ccfffffff,1499.0,192
868c95cd7ffffff,915.0,192
868c95cdfffffff,1394.0,192
868c95ce7ffffff,4203.0,192
868c95cefffffff,620.0,192
868c95cf7ffffff,834.0,192
868c95d07ffffff,4930.0,192
868c95d0fffffff,3796.0,192
868c95d17ffffff,3313.0,192
868c95d1fffffff,355.0,192
868c95d27ffffff,10476.0,192
868c95d2fffffff,6897.0,192
868c95d37ffffff,2965.0,192
868c95d47ffffff,1588.0,192
868c95d4fffffff,494.0,192
868c95d57ffffff,2046.0,192
868c95d5fffffff,3248.0,192
868c95d67ffffff,473.0,192
868c95d6fffffff,6.0,192
868c95d77ffffff,513.0,192
868c95d87ffffff,5344.0,192
868c95d8fffffff,19420.0,192
868c95d97ffffff,8750.0,192
868c95d9fffffff,10686.0,192
868c95da7ffffff,2614.0,192
868c95dafffffff,3609.0,192
868c95db7ffffff,1711.0,192
868c96007ffffff,84.0,197
868c9600fffffff,241.0,197
868c9601fffffff,23.0,197
868c96027ffffff,48.0,197
868c9602fffffff,420.0,197
868c96047ffffff,910.0,186
868c9604fffffff,577.0,186
868c96057ffffff,447.0,197
868c9605fffffff,1353.0,186
868c96067ffffff,299.0,193
868c9606fffffff,139.0,193
868c96077ffffff,926.0,197
868c960c7ffffff,1.0,197
868c960cfffffff,12.0,186
868c960e7ffffff,364.0,197
868c960efffffff,262.0,197
868c960f7ffffff,187.0,197
868c96107ffffff,6431.0,197
868c9610fffffff,468.0,197
868c96117ffffff,1.0,197
868c9611fffffff,26.0,197
868c96127ffffff,2572.0,197
868c9612fffffff,889.0,197
868c96137ffffff,9.0,197
868c96147ffffff,476.0,197
868c9614fffffff,782.0,193
868c96157ffffff,188.0,197
868c9615fffffff,526.0,193
868c96167ffffff,8.0,193
868c9616fffffff,501.0,193
868c96177ffffff,577.0,197
868c96207ffffff,750.0,186
868c9620fffffff,2464.0,186
868c96217ffffff,275.0,186
868c9621fffffff,2859.0,186
868c96227ffffff,31.0,186
868c9622fffffff,1260.0,186
868c96237ffffff,50.0,186
868c96247ffffff,5593.0,186
868c9624fffffff,1825.0,186
868c96257ffffff,5699.0,186
868c9625fffffff,5058.0,186
868c96267ffffff,603.0,186
868c9626fffffff,531.0,186
868c96277ffffff,7708.0,186
868c96287ffffff,324.0,186
868c9628fffffff,3209.0,186
868c96297ffffff,2633.0,186
868c9629fffffff,1998.0,186
868c962a7ffffff,1048.0,186
868c962afffffff,162.0,186
868c962b7ffffff,341.0,186
868c962c7ffffff,292.0,186
868c962cfffffff,792.0,186
868c962d7ffffff,1235.0,186
868c962dfffffff,612.0,186
868c962e7ffffff,2093.0,186
868c962efffffff,2084.0,186
868c962f7ffffff,2239.0,186
868c96317ffffff,116.0,186
868c9631fffffff,3.0,186
868c96327ffffff,432.0,193
868c9632fffffff,127.0,186
868c96337ffffff,435.0,193
868c96347ffffff,7.0,186
868c9634fffffff,462.0,186
868c96357ffffff,73.0,186
868c9635fffffff,1125.0,186
868c96367ffffff,952.0,186
868c9636fffffff,731.0,186
868c96387ffffff,207.0,186
868c9638fffffff,436.0,186
868c96397ffffff,389.0,186
868c9639fffffff,103.0,186
868c963a7ffffff,112.0,186
868c963afffffff,309.0,186
868c96647ffffff,292.0,186
868c9664fffffff,6.0,186
868c96667ffffff,135.0,186
868c9666fffffff,1375.0,186
868c96747ffffff,1.0,186
868c9674fffffff,344.0,186
868c96767ffffff,158.0,186
868c9676fffffff,319.0,186
868c96807ffffff,2234.0,197
868c9680fffffff,2346.0,197
868c96817ffffff,2606.0,197
868c9681fffffff,1682.0,197
868c96827ffffff,358.0,197
868c9682fffffff,4554.0,197
868c96837ffffff,591.0,197
868c96847ffffff,427.0,197
868c9684fffffff,252.0,193
868c96857ffffff,909.0,197
868c9685fffffff,5.0,197
868c96867ffffff,1824.0,197
868c9686fffffff,251.0,197
868c96877ffffff,1557.0,197
868c96887ffffff,1982.0,197
868c9688fffffff,3991.0,197
868c9689fffffff,328.0,197
868c968a7ffffff,1221.0,197
868c968afffffff,7762.0,197
868c968b7ffffff,1010.0,197
868c968c7ffffff,409.0,197
868c968cfffffff,139.0,197
868c968d7ffffff,756.0,197
868c968dfffffff,37.0,197
868c968e7ffffff,1242.0,197
868c968efffffff,468.0,197
868c968f7ffffff,1652.0,197
868c96907ffffff,1511.0,197
868c9690fffffff,836.0,197
868c96917ffffff,2168.0,197
868c9691fffffff,541.0,197
868c96927ffffff,847.0,197
868c9692fffffff,2253.0,197
868c96937ffffff,628.0,197
868c96947ffffff,2500.0,197
868c9694fffffff,475.0,197
868c96957ffffff,4512.0,197
868c9695fffffff,5118.0,197
868c96967ffffff,676.0,197
868c9696fffffff,2475.0,197
868c96977ffffff,3949.0,197
868c96987ffffff,1711.0,197
868c9698fffffff,1079.0,197
868c96997ffffff,1203.0,197
868c9699fffffff,731.0,197
868c969a7ffffff,931.0,197
868c969afffffff,1420.0,197
868c969b7ffffff,351.0,197
868c96a07ffffff,511.0,193
868c96a0fffffff,288.0,193
868c96a17ffffff,14.0,193
868c96a1fffffff,698.0,193
868c96a27ffffff,718.0,193
868c96a2fffffff,403.0,193
868c96a37ffffff,519.0,193
868c96a47ffffff,978.0,193
868c96a4fffffff,1216.0,193
868c96a57ffffff,786.0,193
868c96a5fffffff,872.0,193
868c96a67ffffff,1197.0,193
868c96a6fffffff,1270.0,193
868c96a77ffffff,353.0,193
868c96a87ffffff,1.0,193
868c96a97ffffff,687.0,193
868c96a9fffffff,280.0,193
868c96aa7ffffff,7.0,193
868c96aafffffff,8.0,193
868c96ab7ffffff,28.0,193
868c96ac7ffffff,614.0,193
868c96acfffffff,1487.0,193
868c96ad7ffffff,1082.0,193
868c96adfffffff,502.0,193
868c96ae7ffffff,1011.0,193
868c96aefffffff,568.0,193
868c96af7ffffff,3.0,193
868c96b07ffffff,806.0,193
868c96b0fffffff,1251.0,193
868c96b17ffffff,853.0,193
868c96b1fffffff,54.0,193
868c96b27ffffff,455.0,193
868c96b2fffffff,680.0,193
868c96b37ffffff,1186.0,193
868c96b47ffffff,738.0,193
868c96b4fffffff,747.0,193
868c96b57ffffff,930.0,193
868c96b5fffffff,1205.0,193
868c96b67ffffff,729.0,193
868c96b6fffffff,1137.0,193
868c96b77ffffff,2915.0,193
868c96b87ffffff,10.0,193
868c96b8fffffff,1161.0,193
868c96b97ffffff,5.0,197
868c96b9fffffff,325.0,193
868c96ba7ffffff,14.0,193
868c96bafffffff,2750.0,193
868c96bb7ffffff,580.0,197
868c96d07ffffff,19.0,197
868c96d27ffffff,61.0,199
868c96d2fffffff,322.0,197
868c96d37ffffff,9.0,199
868c96d47ffffff,57.0,197
868c96d67ffffff,1129.0,197
868c96d6fffffff,283.0,197
868c96d77ffffff,169.0,197
868c99207ffffff,506.0,242
868c9920fffffff,154.0,242
868c99217ffffff,58.0,242
868c9921fffffff,439.0,242
868c99227ffffff,421.0,242
868c9922fffffff,113.0,242
868c99237ffffff,991.0,242
868c99247ffffff,35.0,242
868c9924fffffff,1.0,242
868c99257ffffff,821.0,242
868c9925fffffff,685.0,242
868c99277ffffff,181.0,242
868c99287ffffff,34.0,242
868c9928fffffff,499.0,242
868c99297ffffff,164.0,242
868c992afffffff,55.0,242
868c992b7ffffff,1.0,242
868c992c7ffffff,13897.0,242
868c992cfffffff,23831.0,246
868c992d7ffffff,1451.0,242
868c992dfffffff,6931.0,242
868c992e7ffffff,14436.0,242
868c992efffffff,2606.0,242
868c992f7ffffff,1979.0,242
868c9931fffffff,3.0,242
868c9935fffffff,38.0,242
868c9938fffffff,1.0,242
868c993afffffff,1.0,242
868c99667ffffff,81.0,242
868c9974fffffff,154.0,242
868c99767ffffff,6.0,242
868c9a6f7ffffff,1.0,244
868c9c457ffffff,3591.0,242
868c9c7a7ffffff,875.0,242
868c9c7afffffff,2810.0,242
868c9e317ffffff,2.0,242
868c9e377ffffff,1.0,242
868c9e3afffffff,2.0,242
868c9e807ffffff,116.0,242
868c9e80fffffff,191.0,242
868c9e817ffffff,27064.0,242
868c9e81fffffff,92.0,242
868c9e82fffffff,1.0,242
868c9e837ffffff,33.0,242
868c9e857ffffff,50.0,242
868c9e8a7ffffff,11159.0,242
868c9e8c7ffffff,1.0,242
868c9e8d7ffffff,22.0,242
868c9e8e7ffffff,8.0,242
868c9e8efffffff,259.0,242
868ca224fffffff,59.0,37
868ca225fffffff,1.0,37
868ca2267ffffff,2.0,37
868ca2277ffffff,3.0,37
868ca2347ffffff,61.0,37
868ca234fffffff,1.0,37
868ca30c7ffffff,4.0,36
868ca30dfffffff,5.0,36
868ca318fffffff,10.0,37
868ca319fffffff,13.0,37
868ca3297ffffff,22.0,36
868ca3407ffffff,197.0,37
868ca340fffffff,143.0,37
868ca3417ffffff,80.0,37
868ca341fffffff,316.0,37
868ca3427ffffff,5.0,37
868ca342fffffff,1788.0,37
868ca3437ffffff,80.0,37
868ca3447ffffff,270.0,37
868ca344fffffff,2.0,37
868ca3457ffffff,1670.0,37
868ca345fffffff,112.0,37
868ca3467ffffff,3259.0,37
868ca3477ffffff,734.0,37
868ca3487ffffff,12607.0,37
868ca348fffffff,2523.0,37
868ca3497ffffff,8421.0,37
868ca349fffffff,1068.0,37
868ca34a7ffffff,132.0,37
868ca34afffffff,869.0,37
868ca34b7ffffff,677.0,37
868ca34c7ffffff,116.0,37
868ca34cfffffff,263.0,37
868ca34d7ffffff,121.0,37
868ca34dfffffff,119.0,37
868ca34e7ffffff,6091.0,37
868ca34efffffff,1517.0,37
868ca34f7ffffff,2127.0,37
868ca3517ffffff,1.0,37
868ca351fffffff,6.0,37
868ca3537ffffff,2.0,37
868ca354fffffff,21.0,37
868ca3557ffffff,651.0,37
868ca355fffffff,1545.0,37
868ca358fffffff,68.0,37
868ca3597ffffff,3.0,37
868ca359fffffff,13.0,37
868ca35afffffff,6.0,37
868ca3607ffffff,2059.0,36
868ca360fffffff,1219.0,36
868ca3617ffffff,20.0,36
868ca361fffffff,2455.0,36
868ca3627ffffff,1725.0,36
868ca362fffffff,1549.0,36
868ca3637ffffff,1403.0,36
868ca3647ffffff,5.0,36
868ca3657ffffff,1.0,36
868ca3667ffffff,907.0,36
868ca366fffffff,14.0,36
868ca3677ffffff,580.0,36
868ca3687ffffff,736.0,36
868ca368fffffff,1770.0,36
868ca3697ffffff,100.0,36
868ca369fffffff,2248.0,36
868ca36a7ffffff,2309.0,36
868ca36afffffff,293.0,36
868ca36b7ffffff,32.0,36
868ca36c7ffffff,1393.0,36
868ca36cfffffff,22.0,36
868ca36d7ffffff,1047.0,36
868ca36dfffffff,806.0,36
868ca36e7ffffff,911.0,36
868ca36efffffff,5.0,36
868ca36f7ffffff,2449.0,36
868ca3707ffffff,5.0,36
868ca370fffffff,30.0,36
868ca3717ffffff,950.0,36
868ca371fffffff,2249.0,36
868ca3727ffffff,1.0,36
868ca372fffffff,4.0,36
868ca374fffffff,3.0,36
868ca3757ffffff,113.0,36
868ca375fffffff,964.0,36
868ca3787ffffff,13.0,36
868ca378fffffff,1564.0,36
868ca3797ffffff,1776.0,37
868ca379fffffff,37.0,36
868ca37a7ffffff,12.0,36
868ca37afffffff,1582.0,36
868ca37b7ffffff,1598.0,37
868ca3c97ffffff,1.0,37
868ca8007ffffff,249.0,477
868ca800fffffff,2071.0,256
868ca8017ffffff,1583.0,477
868ca801fffffff,58.0,477
868ca8027ffffff,1964.0,477
868ca802fffffff,4208.0,256
868ca8037ffffff,7179.0,477
868ca8047ffffff,131.0,256
868ca804fffffff,577.0,256
868ca8057ffffff,794.0,256
868ca805fffffff,1466.0,256
868ca8067ffffff,2577.0,256
868ca806fffffff,4555.0,262
868ca8077ffffff,95.0,256
868ca8087ffffff,375.0,477
868ca808fffffff,1124.0,477
868ca8097ffffff,1222.0,477
868ca809fffffff,344.0,477
868ca80a7ffffff,141.0,477
868ca80afffffff,1145.0,477
868ca80b7ffffff,39.0,477
868ca80c7ffffff,4745.0,256
868ca80cfffffff,2738.0,256
868ca80d7ffffff,1471.0,477
868ca80dfffffff,3637.0,256
868ca80e7ffffff,3965.0,256
868ca80efffffff,3785.0,256
868ca80f7ffffff,5512.0,477
868ca8107ffffff,5801.0,262
868ca810fffffff,4806.0,256
868ca8117ffffff,1859.0,477
868ca811fffffff,3612.0,262
868ca8127ffffff,2616.0,262
868ca812fffffff,7186.0,262
868ca8137ffffff,1.0,477
868ca8147ffffff,5872.0,262
868ca814fffffff,4037.0,262
868ca8157ffffff,5954.0,256
868ca815fffffff,239.0,256
868ca8167ffffff,2494.0,262
868ca816fffffff,1580.0,262
868ca8177ffffff,4291.0,262
868ca8187ffffff,5368.0,477
868ca818fffffff,15285.0,477
868ca8197ffffff,2574.0,477
868ca819fffffff,636.0,477
868ca81a7ffffff,602.0,477
868ca81afffffff,5855.0,477
868ca8207ffffff,1982.0,256
868ca820fffffff,5454.0,256
868ca8217ffffff,7360.0,256
868ca821fffffff,5826.0,256
868ca8227ffffff,123.0,256
868ca822fffffff,2860.0,256
868ca8237ffffff,1640.0,256
868ca8247ffffff,2191.0,256
868ca824fffffff,6752.0,477
868ca8257ffffff,4795.0,256
868ca825fffffff,3792.0,477
868ca8267ffffff,3626.0,256
868ca826fffffff,3939.0,256
868ca8277ffffff,4484.0,256
868ca8287ffffff,1641.0,256
868ca828fffffff,1012.0,477
868ca8297ffffff,627.0,256
868ca829fffffff,159.0,477
868ca82a7ffffff,4490.0,256
868ca82afffffff,3969.0,256
868ca82b7ffffff,3605.0,256
868ca82c7ffffff,810.0,256
868ca82cfffffff,6776.0,477
868ca82d7ffffff,513.0,477
868ca82dfffffff,4935.0,477
868ca82e7ffffff,4065.0,256
868ca82efffffff,3661.0,477
868ca82f7ffffff,1811.0,256
868ca8307ffffff,4270.0,262
868ca830fffffff,275.0,256
868ca8317ffffff,624.0,256
868ca831fffffff,880.0,256
868ca8327ffffff,2319.0,262
868ca832fffffff,1177.0,262
868ca8337ffffff,4411.0,262
868ca8347ffffff,5861.0,261
868ca834fffffff,10659.0,261
868ca8357ffffff,353.0,256
868ca835fffffff,2251.0,256
868ca8367ffffff,5656.0,262
868ca836fffffff,7483.0,261
868ca8377ffffff,1219.0,262
868ca8387ffffff,2898.0,256
868ca838fffffff,3837.0,256
868ca8397ffffff,1343.0,256
868ca839fffffff,3410.0,256
868ca83a7ffffff,728.0,256
868ca83afffffff,514.0,256
868ca83b7ffffff,3435.0,256
868ca840fffffff,72.0,477
868ca8427ffffff,150.0,477
868ca842fffffff,1218.0,477
868ca8447ffffff,76.0,477
868ca844fffffff,1285.0,477
868ca8457ffffff,1266.0,477
868ca845fffffff,543.0,477
868ca8467ffffff,17.0,477
868ca846fffffff,904.0,477
868ca8477ffffff,1359.0,477
868ca84c7ffffff,1114.0,477
868ca84cfffffff,39.0,477
868ca84d7ffffff,1.0,477
868ca84dfffffff,1998.0,477
868ca84efffffff,930.0,477
868ca850fffffff,143.0,477
868ca8547ffffff,2883.0,477
868ca854fffffff,69.0,477
868ca8557ffffff,1608.0,477
868ca855fffffff,96.0,477
868ca8567ffffff,1377.0,477
868ca856fffffff,2982.0,477
868ca8577ffffff,918.0,477
868ca8607ffffff,605.0,477
868ca860fffffff,307.0,477
868ca8617ffffff,1012.0,477
868ca861fffffff,2189.0,477
868ca8627ffffff,214.0,477
868ca862fffffff,45.0,477
868ca8637ffffff,652.0,477
868ca8647ffffff,692.0,477
868ca864fffffff,1541.0,477
868ca8657ffffff,290.0,477
868ca865fffffff,1509.0,477
868ca8667ffffff,1004.0,256
868ca866fffffff,210.0,256
868ca8677ffffff,258.0,477
868ca8687ffffff,475.0,477
868ca868fffffff,1594.0,477
868ca8697ffffff,911.0,477
868ca869fffffff,1472.0,477
868ca86a7ffffff,965.0,477
868ca86afffffff,577.0,477
868ca86b7ffffff,1662.0,477
868ca86c7ffffff,1283.0,477
868ca86cfffffff,1914.0,477
868ca86d7ffffff,1029.0,477
868ca86dfffffff,486.0,477
868ca86e7ffffff,2034.0,477
868ca86efffffff,2264.0,477
868ca86f7ffffff,815.0,477
868ca8707ffffff,389.0,477
868ca870fffffff,89.0,477
868ca8717ffffff,1351.0,477
868ca871fffffff,133.0,477
868ca8727ffffff,196.0,477
868ca872fffffff,92.0,477
868ca8737ffffff,1046.0,477
868ca8747ffffff,1235.0,256
868ca874fffffff,2322.0,256
868ca8757ffffff,480.0,477
868ca875fffffff,1074.0,477
868ca8767ffffff,706.0,256
868ca876fffffff,3702.0,256
868ca8777ffffff,522.0,477
868ca8787ffffff,152.0,477
868ca878fffffff,486.0,477
868ca8797ffffff,840.0,477
868ca879fffffff,165.0,477
868ca87a7ffffff,251.0,477
868ca87afffffff,703.0,477
868ca87b7ffffff,290.0,477
868ca8807ffffff,2526.0,262
868ca880fffffff,2349.0,262
868ca881fffffff,757.0,262
868ca8827ffffff,2139.0,262
868ca882fffffff,3560.0,262
868ca8837ffffff,75.0,262
868ca8847ffffff,229.0,262
868ca884fffffff,12.0,262
868ca8857ffffff,1333.0,262
868ca885fffffff,552.0,262
868ca8867ffffff,16907.0,253
868ca886fffffff,162.0,253
868ca8877ffffff,264.0,262
868ca888fffffff,3.0,262
868ca88c7ffffff,1209.0,262
868ca88cfffffff,602.0,262
868ca88d7ffffff,4734.0,262
868ca88dfffffff,2685.0,262
868ca88e7ffffff,520.0,262
868ca88efffffff,438.0,262
868ca88f7ffffff,837.0,262
868ca890fffffff,155.0,262
868ca8947ffffff,5382.0,262
868ca894fffffff,38748.0,253
868ca8957ffffff,1893.0,262
868ca895fffffff,2146.0,262
868ca8967ffffff,1299.0,254
868ca896fffffff,29628.0,253
868ca8977ffffff,2896.0,262
868ca8a07ffffff,7.0,262
868ca8a0fffffff,756.0,262
868ca8a1fffffff,70.0,262
868ca8a27ffffff,17.0,262
868ca8a2fffffff,209.0,262
868ca8a37ffffff,194.0,262
868ca8a47ffffff,1854.0,262
868ca8a4fffffff,2919.0,262
868ca8a57ffffff,962.0,262
868ca8a5fffffff,3091.0,262
868ca8a67ffffff,1012.0,262
868ca8a6fffffff,4081.0,262
868ca8a77ffffff,645.0,262
868ca8a87ffffff,5231.0,262
868ca8a8fffffff,5736.0,262
868ca8a97ffffff,2194.0,262
868ca8a9fffffff,2424.0,262
868ca8aa7ffffff,4325.0,262
868ca8aafffffff,1110.0,262
868ca8ab7ffffff,5124.0,262
868ca8ac7ffffff,3175.0,262
868ca8acfffffff,2991.0,262
868ca8ad7ffffff,2296.0,262
868ca8adfffffff,4962.0,262
868ca8ae7ffffff,481.0,262
868ca8aefffffff,4262.0,262
868ca8af7ffffff,1731.0,262
868ca8b07ffffff,46.0,253
868ca8b0fffffff,10.0,253
868ca8b17ffffff,2.0,262
868ca8b1fffffff,66.0,262
868ca8b27ffffff,2614.0,253
868ca8b2fffffff,998.0,253
868ca8b37ffffff,7.0,253
868ca8b47ffffff,3025.0,253
868ca8b4fffffff,42.0,253
868ca8b57ffffff,12.0,253
868ca8b5fffffff,147.0,262
868ca8b67ffffff,723.0,253
868ca8b6fffffff,320.0,253
868ca8b77ffffff,848.0,253
868ca8b87ffffff,2283.0,262
868ca8b8fffffff,409.0,262
868ca8b97ffffff,2679.0,262
868ca8b9fffffff,3717.0,262
868ca8ba7ffffff,755.0,262
868ca8bafffffff,1780.0,262
868ca8bb7ffffff,4077.0,262
868ca9007ffffff,3114.0,263
868ca900fffffff,6039.0,263
868ca9017ffffff,3269.0,263
868ca901fffffff,8585.0,263
868ca9027ffffff,4405.0,263
868ca902fffffff,1128.0,263
868ca9037ffffff,2530.0,263
868ca9047ffffff,2575.0,263
868ca904fffffff,10024.0,263
868ca9057ffffff,3863.0,263
868ca905fffffff,6834.0,263
868ca9067ffffff,5209.0,263
868ca906fffffff,4178.0,263
868ca9077ffffff,1302.0,263
868ca9087ffffff,13521.0,480
868ca908fffffff,32640.0,480
868ca9097ffffff,12532.0,480
868ca909fffffff,36848.0,480
868ca90a7ffffff,2741.0,263
868ca90afffffff,7158.0,263
868ca90b7ffffff,10249.0,480
868ca90c7ffffff,24325.0,480
868ca90cfffffff,11222.0,480
868ca90d7ffffff,23478.0,480
868ca90dfffffff,7734.0,480
